line,round,phase,log
2789,4,B,results/overnight_proxy_orth_a_c50_r4_lr1e-2_seed0.log
2790,4,B,results/overnight_proxy_orth_a_c50_r4_lr1e-2_seed0.log
2791,4,B,results/overnight_proxy_orth_a_c50_r4_lr1e-2_seed0.log
2792,4,B,results/overnight_proxy_orth_a_c50_r4_lr1e-2_seed0.log
2793,4,B,results/overnight_proxy_orth_a_c50_r4_lr1e-2_seed0.log
2794,4,B,results/overnight_proxy_orth_a_c50_r4_lr1e-2_seed0.log
2795,5,A,results/overnight_proxy_orth_a_c50_r4_lr1e-2_seed0.log
2796,5,A,results/overnight_proxy_orth_a_c50_r4_lr1e-2_seed0.log
2797,5,A,results/overnight_proxy_orth_a_c50_r4_lr1e-2_seed0.log
2798,5,A,results/overnight_proxy_orth_a_c50_r4_lr1e-2_seed0.log
2799,5,A,results/overnight_proxy_orth_a_c50_r4_lr1e-2_seed0.log
2800,5,A,results/overnight_proxy_orth_a_c50_r4_lr1e-2_seed0.log
2801,5,A,results/overnight_proxy_orth_a_c50_r4_lr1e-2_seed0.log
2802,5,A,results/overnight_proxy_orth_a_c50_r4_lr1e-2_seed0.log
2803,5,A,results/overnight_proxy_orth_a_c50_r4_lr1e-2_seed0.log
2804,5,A,results/overnight_proxy_orth_a_c50_r4_lr1e-2_seed0.log
2805,5,A,results/overnight_proxy_orth_a_c50_r4_lr1e-2_seed0.log
2806,5,A,results/overnight_proxy_orth_a_c50_r4_lr1e-2_seed0.log
2807,5,A,results/overnight_proxy_orth_a_c50_r4_lr1e-2_seed0.log
2808,5,A,results/overnight_proxy_orth_a_c50_r4_lr1e-2_seed0.log
2809,5,A,results/overnight_proxy_orth_a_c50_r4_lr1e-2_seed0.log
2810,5,A,results/overnight_proxy_orth_a_c50_r4_lr1e-2_seed0.log
2811,5,A,results/overnight_proxy_orth_a_c50_r4_lr1e-2_seed0.log
2812,5,A,results/overnight_proxy_orth_a_c50_r4_lr1e-2_seed0.log
2813,5,A,results/overnight_proxy_orth_a_c50_r4_lr1e-2_seed0.log
2814,5,A,results/overnight_proxy_orth_a_c50_r4_lr1e-2_seed0.log
2815,5,A,results/overnight_proxy_orth_a_c50_r4_lr1e-2_seed0.log
2816,5,A,results/overnight_proxy_orth_a_c50_r4_lr1e-2_seed0.log
2817,5,A,results/overnight_proxy_orth_a_c50_r4_lr1e-2_seed0.log
2818,5,A,results/overnight_proxy_orth_a_c50_r4_lr1e-2_seed0.log
2819,5,A,results/overnight_proxy_orth_a_c50_r4_lr1e-2_seed0.log
2820,5,A,results/overnight_proxy_orth_a_c50_r4_lr1e-2_seed0.log
2821,5,A,results/overnight_proxy_orth_a_c50_r4_lr1e-2_seed0.log
2822,5,A,results/overnight_proxy_orth_a_c50_r4_lr1e-2_seed0.log
2823,5,A,results/overnight_proxy_orth_a_c50_r4_lr1e-2_seed0.log
2824,5,A,results/overnight_proxy_orth_a_c50_r4_lr1e-2_seed0.log
2825,5,A,results/overnight_proxy_orth_a_c50_r4_lr1e-2_seed0.log
2826,5,A,results/overnight_proxy_orth_a_c50_r4_lr1e-2_seed0.log
2827,5,A,results/overnight_proxy_orth_a_c50_r4_lr1e-2_seed0.log
2828,5,A,results/overnight_proxy_orth_a_c50_r4_lr1e-2_seed0.log
2829,5,A,results/overnight_proxy_orth_a_c50_r4_lr1e-2_seed0.log
2830,5,A,results/overnight_proxy_orth_a_c50_r4_lr1e-2_seed0.log
2831,5,A,results/overnight_proxy_orth_a_c50_r4_lr1e-2_seed0.log
2832,5,A,results/overnight_proxy_orth_a_c50_r4_lr1e-2_seed0.log
2833,5,A,results/overnight_proxy_orth_a_c50_r4_lr1e-2_seed0.log
2834,5,A,results/overnight_proxy_orth_a_c50_r4_lr1e-2_seed0.log
2835,5,A,results/overnight_proxy_orth_a_c50_r4_lr1e-2_seed0.log
2836,5,A,results/overnight_proxy_orth_a_c50_r4_lr1e-2_seed0.log
2837,5,A,results/overnight_proxy_orth_a_c50_r4_lr1e-2_seed0.log
2838,5,A,results/overnight_proxy_orth_a_c50_r4_lr1e-2_seed0.log
2839,5,A,results/overnight_proxy_orth_a_c50_r4_lr1e-2_seed0.log
2840,5,A,results/overnight_proxy_orth_a_c50_r4_lr1e-2_seed0.log
2841,5,A,results/overnight_proxy_orth_a_c50_r4_lr1e-2_seed0.log
2842,5,A,results/overnight_proxy_orth_a_c50_r4_lr1e-2_seed0.log
2843,5,A,results/overnight_proxy_orth_a_c50_r4_lr1e-2_seed0.log
2844,5,A,results/overnight_proxy_orth_a_c50_r4_lr1e-2_seed0.log
2845,6,B,results/overnight_proxy_orth_a_c50_r4_lr1e-2_seed0.log
2846,6,B,results/overnight_proxy_orth_a_c50_r4_lr1e-2_seed0.log
2847,6,B,results/overnight_proxy_orth_a_c50_r4_lr1e-2_seed0.log
2848,6,B,results/overnight_proxy_orth_a_c50_r4_lr1e-2_seed0.log
2849,6,B,results/overnight_proxy_orth_a_c50_r4_lr1e-2_seed0.log
2850,6,B,results/overnight_proxy_orth_a_c50_r4_lr1e-2_seed0.log
2851,6,B,results/overnight_proxy_orth_a_c50_r4_lr1e-2_seed0.log
2852,6,B,results/overnight_proxy_orth_a_c50_r4_lr1e-2_seed0.log
2853,6,B,results/overnight_proxy_orth_a_c50_r4_lr1e-2_seed0.log
2854,6,B,results/overnight_proxy_orth_a_c50_r4_lr1e-2_seed0.log
2855,6,B,results/overnight_proxy_orth_a_c50_r4_lr1e-2_seed0.log
2856,6,B,results/overnight_proxy_orth_a_c50_r4_lr1e-2_seed0.log
2857,6,B,results/overnight_proxy_orth_a_c50_r4_lr1e-2_seed0.log
2858,6,B,results/overnight_proxy_orth_a_c50_r4_lr1e-2_seed0.log
2859,6,B,results/overnight_proxy_orth_a_c50_r4_lr1e-2_seed0.log
2860,6,B,results/overnight_proxy_orth_a_c50_r4_lr1e-2_seed0.log
2861,6,B,results/overnight_proxy_orth_a_c50_r4_lr1e-2_seed0.log
2862,6,B,results/overnight_proxy_orth_a_c50_r4_lr1e-2_seed0.log
2863,6,B,results/overnight_proxy_orth_a_c50_r4_lr1e-2_seed0.log
2864,6,B,results/overnight_proxy_orth_a_c50_r4_lr1e-2_seed0.log
2865,6,B,results/overnight_proxy_orth_a_c50_r4_lr1e-2_seed0.log
2866,6,B,results/overnight_proxy_orth_a_c50_r4_lr1e-2_seed0.log
2867,6,B,results/overnight_proxy_orth_a_c50_r4_lr1e-2_seed0.log
2868,6,B,results/overnight_proxy_orth_a_c50_r4_lr1e-2_seed0.log
2869,6,B,results/overnight_proxy_orth_a_c50_r4_lr1e-2_seed0.log
2870,6,B,results/overnight_proxy_orth_a_c50_r4_lr1e-2_seed0.log
2871,6,B,results/overnight_proxy_orth_a_c50_r4_lr1e-2_seed0.log
2872,6,B,results/overnight_proxy_orth_a_c50_r4_lr1e-2_seed0.log
2873,6,B,results/overnight_proxy_orth_a_c50_r4_lr1e-2_seed0.log
2874,6,B,results/overnight_proxy_orth_a_c50_r4_lr1e-2_seed0.log
2875,6,B,results/overnight_proxy_orth_a_c50_r4_lr1e-2_seed0.log
2876,6,B,results/overnight_proxy_orth_a_c50_r4_lr1e-2_seed0.log
2877,6,B,results/overnight_proxy_orth_a_c50_r4_lr1e-2_seed0.log
2878,6,B,results/overnight_proxy_orth_a_c50_r4_lr1e-2_seed0.log
2879,6,B,results/overnight_proxy_orth_a_c50_r4_lr1e-2_seed0.log
2880,6,B,results/overnight_proxy_orth_a_c50_r4_lr1e-2_seed0.log
2881,6,B,results/overnight_proxy_orth_a_c50_r4_lr1e-2_seed0.log
2882,6,B,results/overnight_proxy_orth_a_c50_r4_lr1e-2_seed0.log
2883,6,B,results/overnight_proxy_orth_a_c50_r4_lr1e-2_seed0.log
2884,6,B,results/overnight_proxy_orth_a_c50_r4_lr1e-2_seed0.log
