line,round,phase,log
2996,5,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
3000,5,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
3004,5,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
3008,5,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
3012,5,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
3016,5,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
3020,5,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
3025,5,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
3030,5,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
3034,5,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
3039,5,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
3043,5,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
3047,5,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
3051,5,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
3055,5,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
3059,5,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
3063,5,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
3067,5,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
3071,5,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
3075,5,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
3079,5,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
3083,5,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
3244,6,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
3248,6,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
3252,6,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
3257,6,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
3261,6,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
3265,6,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
3269,6,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
3273,6,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
3277,6,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
3281,6,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
3285,6,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
3289,6,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
3293,6,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
3297,6,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
3301,6,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
3305,6,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
3310,6,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
3315,6,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
3319,6,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
3323,6,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
3328,6,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
3332,6,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
3336,6,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
3340,6,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
3344,6,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
3348,6,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
3352,6,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
3356,6,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
3360,6,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
3364,6,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
3368,6,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
3372,6,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
3376,6,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
3380,6,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
3384,6,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
3388,6,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
3392,6,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
3396,6,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
3400,6,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
3404,6,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
3408,6,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
3412,6,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
3416,6,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
3420,6,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
3424,6,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
3428,6,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
3432,6,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
3436,6,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
3440,6,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
3444,6,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
3605,7,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
3609,7,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
3613,7,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
3617,7,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
3622,7,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
3626,7,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
3630,7,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
3634,7,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
3638,7,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
3642,7,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
3647,7,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
3652,7,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
3656,7,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
3661,7,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
3665,7,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
3669,7,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
3673,7,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
3677,7,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
3681,7,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
3685,7,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
3689,7,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
3693,7,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
3697,7,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
3701,7,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
3705,7,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
3709,7,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
3713,7,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
3717,7,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
3721,7,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
3725,7,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
3729,7,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
3733,7,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
3737,7,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
3741,7,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
3745,7,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
3749,7,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
3753,7,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
3757,7,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
3761,7,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
3765,7,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
3769,7,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
3773,7,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
3777,7,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
3781,7,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
3785,7,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
3789,7,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
3793,7,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
3797,7,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
3801,7,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
3805,7,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
3966,8,A,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
3970,8,A,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
3974,8,A,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
3979,8,A,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
3983,8,A,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
3987,8,A,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
3991,8,A,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
3995,8,A,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
3999,8,A,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
4003,8,A,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
4007,8,A,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
4011,8,A,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
4015,8,A,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
4019,8,A,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
4023,8,A,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
4027,8,A,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
4031,8,A,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
4035,8,A,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
4039,8,A,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
4043,8,A,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
4047,8,A,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
4051,8,A,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
4055,8,A,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
4059,8,A,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
4063,8,A,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
4067,8,A,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
4071,8,A,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
4075,8,A,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
4079,8,A,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
4083,8,A,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
4087,8,A,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
4091,8,A,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
4096,8,A,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
4101,8,A,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
4106,8,A,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
4110,8,A,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
4114,8,A,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
4118,8,A,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
4122,8,A,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
4126,8,A,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
4130,8,A,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
4134,8,A,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
4138,8,A,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
4142,8,A,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
4146,8,A,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
4150,8,A,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
4154,8,A,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
4158,8,A,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
4162,8,A,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
4166,8,A,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
4327,9,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
4331,9,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
4335,9,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
4339,9,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
4344,9,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
4348,9,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
4352,9,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
4356,9,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
4360,9,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
4364,9,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
4368,9,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
4372,9,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
4376,9,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
4380,9,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
4384,9,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
4388,9,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
4392,9,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
4396,9,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
4400,9,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
4404,9,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
4408,9,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
4412,9,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
4417,9,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
4422,9,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
4427,9,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
4431,9,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
4435,9,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
4439,9,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
4443,9,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
4447,9,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
4451,9,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
4455,9,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
4459,9,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
4463,9,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
4467,9,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
4471,9,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
4475,9,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
4479,9,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
4483,9,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
4487,9,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
4491,9,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
4495,9,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
4499,9,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
4503,9,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
4507,9,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
4511,9,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
4515,9,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
4519,9,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
4523,9,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
4527,9,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
4688,10,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
4692,10,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
4696,10,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
4701,10,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
4705,10,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
4709,10,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
4713,10,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
4717,10,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
4721,10,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
4725,10,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
4729,10,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
4733,10,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
4737,10,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
4741,10,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
4745,10,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
4749,10,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
4753,10,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
4757,10,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
4762,10,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
4767,10,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
4772,10,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
4776,10,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
4780,10,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
4784,10,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
4788,10,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
4792,10,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
4796,10,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
4800,10,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
4804,10,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
4808,10,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
4812,10,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
4816,10,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
4820,10,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
4824,10,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
4828,10,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
4832,10,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
4836,10,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
4840,10,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
4844,10,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
4848,10,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
4852,10,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
4856,10,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
4860,10,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
4864,10,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
4868,10,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
4872,10,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
4876,10,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
4880,10,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
4884,10,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
4888,10,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
5049,11,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
5054,11,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
5060,11,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
5064,11,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
5068,11,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
5073,11,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
5077,11,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log
