line,log,kind,total_param_count,total_trainable_params,lora_product_norm,lora_A_norm,lora_A_params,lora_A_trainable_params,lora_B_norm,lora_B_params,lora_B_trainable_params,classifier_norm,classifier_params,classifier_trainable_params,round,phase,mode,update_lora_A_norm,update_lora_A_params,update_lora_B_norm,update_lora_B_params,update_classifier_norm,update_classifier_params,client,sample_size
1203,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log,fit_end,1331716,1257988,0.01570411,9.79795887,73728,0,0.01570411,73728,73728,21.73948897,1184260,1184260,0,B,rolora,0.0,0,0.01570411,73728,0.03003307,1184260,,
1206,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log,fit_start,1331716,1257988,0.0,9.79795887,73728,0,0.0,73728,73728,21.74001254,1184260,1184260,0,B,rolora,,,,,,,,
1207,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log,fit_end,1331716,1257988,0.01494531,9.79795887,73728,0,0.01494531,73728,73728,21.73950938,1184260,1184260,0,B,rolora,0.0,0,0.01494531,73728,0.02459211,1184260,,
1210,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log,fit_start,1331716,1257988,0.0,9.79795887,73728,0,0.0,73728,73728,21.74001254,1184260,1184260,0,B,rolora,,,,,,,,
1211,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log,fit_end,1331716,1257988,0.01646578,9.79795887,73728,0,0.01646578,73728,73728,21.73942187,1184260,1184260,0,B,rolora,0.0,0,0.01646578,73728,0.02449741,1184260,,
1214,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log,fit_start,1331716,1257988,0.0,9.79795887,73728,0,0.0,73728,73728,21.74001254,1184260,1184260,0,B,rolora,,,,,,,,
1215,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log,fit_end,1331716,1257988,0.01359993,9.79795887,73728,0,0.01359993,73728,73728,21.73948686,1184260,1184260,0,B,rolora,0.0,0,0.01359993,73728,0.02621876,1184260,,
1218,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log,fit_start,1331716,1257988,0.0,9.79795887,73728,0,0.0,73728,73728,21.74001254,1184260,1184260,0,B,rolora,,,,,,,,
1219,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log,fit_end,1331716,1257988,0.01112004,9.79795887,73728,0,0.01112004,73728,73728,21.73947043,1184260,1184260,0,B,rolora,0.0,0,0.01112004,73728,0.0224362,1184260,,
1222,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log,fit_start,1331716,1257988,0.0,9.79795887,73728,0,0.0,73728,73728,21.74001254,1184260,1184260,0,B,rolora,,,,,,,,
1223,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log,fit_end,1331716,1257988,0.01598066,9.79795887,73728,0,0.01598066,73728,73728,21.73941005,1184260,1184260,0,B,rolora,0.0,0,0.01598066,73728,0.02426535,1184260,,
1226,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log,fit_start,1331716,1257988,0.0,9.79795887,73728,0,0.0,73728,73728,21.74001254,1184260,1184260,0,B,rolora,,,,,,,,
1227,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log,fit_end,1331716,1257988,0.01214079,9.79795887,73728,0,0.01214079,73728,73728,21.73950205,1184260,1184260,0,B,rolora,0.0,0,0.01214079,73728,0.0361117,1184260,,
1230,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log,fit_start,1331716,1257988,0.0,9.79795887,73728,0,0.0,73728,73728,21.74001254,1184260,1184260,0,B,rolora,,,,,,,,
1231,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log,fit_end,1331716,1257988,0.01330829,9.79795887,73728,0,0.0133083,73728,73728,21.73952666,1184260,1184260,0,B,rolora,0.0,0,0.0133083,73728,0.02590529,1184260,,
1234,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log,fit_start,1331716,1257988,0.0,9.79795887,73728,0,0.0,73728,73728,21.74001254,1184260,1184260,0,B,rolora,,,,,,,,
1235,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log,fit_end,1331716,1257988,0.015274,9.79795887,73728,0,0.015274,73728,73728,21.73951792,1184260,1184260,0,B,rolora,0.0,0,0.015274,73728,0.02698176,1184260,,
1238,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log,fit_start,1331716,1257988,0.0,9.79795887,73728,0,0.0,73728,73728,21.74001254,1184260,1184260,0,B,rolora,,,,,,,,
1239,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log,fit_end,1331716,1257988,0.01487343,9.79795887,73728,0,0.01487343,73728,73728,21.73948222,1184260,1184260,0,B,rolora,0.0,0,0.01487343,73728,0.03911798,1184260,,
1242,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log,fit_start,1331716,1257988,0.0,9.79795887,73728,0,0.0,73728,73728,21.74001254,1184260,1184260,0,B,rolora,,,,,,,,
1243,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log,fit_end,1331716,1257988,0.02020628,9.79795887,73728,0,0.02020628,73728,73728,21.73956073,1184260,1184260,0,B,rolora,0.0,0,0.02020628,73728,0.03189327,1184260,,
1245,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log,global_pre_train,1331716,1257988,0.0,9.79795887,73728,0,0.0,73728,73728,21.74001254,1184260,1184260,0,B,,,,,,,,1,
1247,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log,fit_start,1331716,1257988,0.0,9.79795887,73728,0,0.0,73728,73728,21.74001254,1184260,1184260,0,B,rolora,,,,,,,,
1248,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log,fit_end,1331716,1257988,0.01507661,9.79795887,73728,0,0.01507661,73728,73728,21.73953124,1184260,1184260,0,B,rolora,0.0,0,0.01507661,73728,0.05440571,1184260,,
1249,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log,client_post_train,,,,,,,,,,,,,0,,,0.0,0,0.01507661,73728,0.05440571,1184260,1,640
1252,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log,fit_start,1331716,1257988,0.0,9.79795887,73728,0,0.0,73728,73728,21.74001254,1184260,1184260,0,B,rolora,,,,,,,,
1254,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log,fit_end,1331716,1257988,0.01391514,9.79795887,73728,0,0.01391514,73728,73728,21.73952355,1184260,1184260,0,B,rolora,0.0,0,0.01391514,73728,0.03770218,1184260,,
1257,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log,fit_start,1331716,1257988,0.0,9.79795887,73728,0,0.0,73728,73728,21.74001254,1184260,1184260,0,B,rolora,,,,,,,,
1258,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log,fit_end,1331716,1257988,0.01201097,9.79795887,73728,0,0.01201097,73728,73728,21.73954104,1184260,1184260,0,B,rolora,0.0,0,0.01201097,73728,0.03022375,1184260,,
1261,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log,fit_start,1331716,1257988,0.0,9.79795887,73728,0,0.0,73728,73728,21.74001254,1184260,1184260,0,B,rolora,,,,,,,,
1262,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log,fit_end,1331716,1257988,0.01298309,9.79795887,73728,0,0.01298309,73728,73728,21.73945569,1184260,1184260,0,B,rolora,0.0,0,0.01298309,73728,0.02717567,1184260,,
1265,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log,fit_start,1331716,1257988,0.0,9.79795887,73728,0,0.0,73728,73728,21.74001254,1184260,1184260,0,B,rolora,,,,,,,,
1266,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log,fit_end,1331716,1257988,0.01141729,9.79795887,73728,0,0.01141729,73728,73728,21.73952965,1184260,1184260,0,B,rolora,0.0,0,0.01141729,73728,0.02558665,1184260,,
1269,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log,fit_start,1331716,1257988,0.0,9.79795887,73728,0,0.0,73728,73728,21.74001254,1184260,1184260,0,B,rolora,,,,,,,,
1270,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log,fit_end,1331716,1257988,0.01825032,9.79795887,73728,0,0.01825032,73728,73728,21.73950879,1184260,1184260,0,B,rolora,0.0,0,0.01825032,73728,0.02940603,1184260,,
1273,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log,fit_start,1331716,1257988,0.0,9.79795887,73728,0,0.0,73728,73728,21.74001254,1184260,1184260,0,B,rolora,,,,,,,,
1274,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log,fit_end,1331716,1257988,0.01537459,9.79795887,73728,0,0.01537459,73728,73728,21.73945373,1184260,1184260,0,B,rolora,0.0,0,0.01537459,73728,0.02522348,1184260,,
1277,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log,fit_start,1331716,1257988,0.0,9.79795887,73728,0,0.0,73728,73728,21.74001254,1184260,1184260,0,B,rolora,,,,,,,,
1278,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log,fit_end,1331716,1257988,0.0149203,9.79795887,73728,0,0.0149203,73728,73728,21.73945257,1184260,1184260,0,B,rolora,0.0,0,0.0149203,73728,0.03308403,1184260,,
1281,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log,fit_start,1331716,1257988,0.0,9.79795887,73728,0,0.0,73728,73728,21.74001254,1184260,1184260,0,B,rolora,,,,,,,,
1282,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log,fit_end,1331716,1257988,0.01456268,9.79795887,73728,0,0.01456268,73728,73728,21.73945568,1184260,1184260,0,B,rolora,0.0,0,0.01456268,73728,0.03027236,1184260,,
1440,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log,fit_start,1331716,1257988,0.0058632,9.79795887,73728,0,0.0058632,73728,73728,21.73947205,1184260,1184260,1,B,rolora,,,,,,,,
1441,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log,fit_end,1331716,1257988,0.01519869,9.79795887,73728,0,0.01519869,73728,73728,21.73899689,1184260,1184260,1,B,rolora,0.0,0,0.01427329,73728,0.02552786,1184260,,
1444,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log,fit_start,1331716,1257988,0.0058632,9.79795887,73728,0,0.0058632,73728,73728,21.73947205,1184260,1184260,1,B,rolora,,,,,,,,
1446,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log,fit_end,1331716,1257988,0.01908504,9.79795887,73728,0,0.01908504,73728,73728,21.73892614,1184260,1184260,1,B,rolora,0.0,0,0.014952,73728,0.02655039,1184260,,
1449,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log,fit_start,1331716,1257988,0.0058632,9.79795887,73728,0,0.0058632,73728,73728,21.73947205,1184260,1184260,1,B,rolora,,,,,,,,
1450,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log,fit_end,1331716,1257988,0.01407007,9.79795887,73728,0,0.01407007,73728,73728,21.73898982,1184260,1184260,1,B,rolora,0.0,0,0.01118368,73728,0.03142002,1184260,,
1453,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed1.log,fit_start,1331716,1257988,0.0058632,9.79795887,73728,0,0.0058632,73728,73728,21.73947205,1184260,1184260,1,B,rolora,,,,,,,,
