line,log,kind,total_param_count,total_trainable_params,lora_product_norm,lora_A_norm,lora_A_params,lora_A_trainable_params,lora_B_norm,lora_B_params,lora_B_trainable_params,classifier_norm,classifier_params,classifier_trainable_params,round,phase,mode,update_lora_A_norm,update_lora_A_params,update_lora_B_norm,update_lora_B_params,update_classifier_norm,update_classifier_params,client,sample_size
1122,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log,fit_end,1331716,1257988,0.01219202,9.7979589,73728,0,0.01219202,73728,73728,21.77854738,1184260,1184260,0,B,rolora,0.0,0,0.01219202,73728,0.03117695,1184260,,
1125,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log,fit_start,1331716,1257988,0.0,9.7979589,73728,0,0.0,73728,73728,21.77897575,1184260,1184260,0,B,rolora,,,,,,,,
1126,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log,fit_end,1331716,1257988,0.01374406,9.7979589,73728,0,0.01374406,73728,73728,21.77847765,1184260,1184260,0,B,rolora,0.0,0,0.01374406,73728,0.02570985,1184260,,
1129,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log,fit_start,1331716,1257988,0.0,9.7979589,73728,0,0.0,73728,73728,21.77897575,1184260,1184260,0,B,rolora,,,,,,,,
1130,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log,fit_end,1331716,1257988,0.01343571,9.7979589,73728,0,0.01343571,73728,73728,21.77846719,1184260,1184260,0,B,rolora,0.0,0,0.01343571,73728,0.02460486,1184260,,
1133,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log,fit_start,1331716,1257988,0.0,9.7979589,73728,0,0.0,73728,73728,21.77897575,1184260,1184260,0,B,rolora,,,,,,,,
1134,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log,fit_end,1331716,1257988,0.02119472,9.7979589,73728,0,0.02119472,73728,73728,21.77842025,1184260,1184260,0,B,rolora,0.0,0,0.02119472,73728,0.02540277,1184260,,
1137,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log,fit_start,1331716,1257988,0.0,9.7979589,73728,0,0.0,73728,73728,21.77897575,1184260,1184260,0,B,rolora,,,,,,,,
1138,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log,fit_end,1331716,1257988,0.01759847,9.7979589,73728,0,0.01759847,73728,73728,21.77840427,1184260,1184260,0,B,rolora,0.0,0,0.01759847,73728,0.02256057,1184260,,
1141,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log,fit_start,1331716,1257988,0.0,9.7979589,73728,0,0.0,73728,73728,21.77897575,1184260,1184260,0,B,rolora,,,,,,,,
1142,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log,fit_end,1331716,1257988,0.01312658,9.7979589,73728,0,0.01312658,73728,73728,21.77852677,1184260,1184260,0,B,rolora,0.0,0,0.01312658,73728,0.02467865,1184260,,
1145,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log,fit_start,1331716,1257988,0.0,9.7979589,73728,0,0.0,73728,73728,21.77897575,1184260,1184260,0,B,rolora,,,,,,,,
