line,round,phase,log
1812,2,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log
1817,2,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log
1821,2,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log
1825,2,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log
1829,2,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log
1833,2,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log
1837,2,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log
1841,2,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log
1845,2,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log
1849,2,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log
1853,2,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log
1857,2,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log
1861,2,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log
1865,2,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log
1869,2,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log
1873,2,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log
1877,2,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log
1881,2,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log
1885,2,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log
1889,2,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log
1893,2,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log
1897,2,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log
1901,2,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log
1905,2,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log
1909,2,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log
1913,2,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log
1917,2,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log
1921,2,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log
1925,2,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log
1929,2,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log
1933,2,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log
1937,2,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log
1941,2,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log
1945,2,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log
1949,2,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log
1954,2,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log
1959,2,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log
1963,2,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log
1968,2,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log
1972,2,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log
1976,2,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log
1980,2,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log
1984,2,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log
1988,2,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log
1992,2,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log
1996,2,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log
2000,2,B,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log
2161,3,A,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log
2166,3,A,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log
2171,3,A,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log
2177,3,A,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log
2181,3,A,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log
2185,3,A,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log
2189,3,A,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log
2193,3,A,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log
2197,3,A,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log
2201,3,A,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log
2205,3,A,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log
2209,3,A,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log
2213,3,A,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log
2217,3,A,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log
2221,3,A,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log
2225,3,A,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log
2229,3,A,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log
2233,3,A,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log
2237,3,A,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log
2241,3,A,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log
2245,3,A,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log
2249,3,A,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log
2253,3,A,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log
2257,3,A,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log
2261,3,A,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log
2265,3,A,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log
2269,3,A,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log
2273,3,A,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log
2277,3,A,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log
2281,3,A,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log
2285,3,A,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log
2289,3,A,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log
2293,3,A,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log
2297,3,A,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log
2301,3,A,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log
2305,3,A,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log
2309,3,A,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log
2313,3,A,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log
2317,3,A,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log
2321,3,A,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log
2325,3,A,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log
2329,3,A,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log
