run_id,name,method,lr,seed,state,round,step,server_test_acc,server_val_acc,server_test_avg_loss
ccjhvfcj,rolora_lr5e-3_seed0,rolora,5e-3,0,crashed,3,3,0.5031731640979148,0.5129764065335753,0.6929223825471139
ccjhvfcj,rolora_lr5e-3_seed0,rolora,5e-3,0,crashed,4,4,0.5267452402538532,0.5024500907441016,0.6923281789798684
ccjhvfcj,rolora_lr5e-3_seed0,rolora,5e-3,0,crashed,5,5,0.49773345421577514,0.5160617059891107,0.6930037400772219
ccjhvfcj,rolora_lr5e-3_seed0,rolora,5e-3,0,crashed,6,6,0.485040797824116,0.5039927404718694,0.6931126848849403
ccjhvfcj,rolora_lr5e-3_seed0,rolora,5e-3,0,crashed,7,7,0.5521305530371714,0.5391107078039927,0.6922170583594418
ccjhvfcj,rolora_lr5e-3_seed0,rolora,5e-3,0,crashed,8,8,0.5729827742520399,0.5703266787658802,0.691735614999683
ccjhvfcj,rolora_lr5e-3_seed0,rolora,5e-3,0,crashed,9,9,0.556663644605621,0.5678765880217785,0.6915571368616057
ccjhvfcj,rolora_lr5e-3_seed0,rolora,5e-3,0,crashed,10,10,0.7470534904805077,0.7477313974591652,0.6528568675273781
ccjhvfcj,rolora_lr5e-3_seed0,rolora,5e-3,0,crashed,11,11,0.7969174977334542,0.7864791288566243,0.48387389221411886
ccjhvfcj,rolora_lr5e-3_seed0,rolora,5e-3,0,crashed,12,12,0.814143245693563,0.8129764065335753,0.446513103984857
ccjhvfcj,rolora_lr5e-3_seed0,rolora,5e-3,0,crashed,13,13,0.8241160471441523,0.8231397459165154,0.4311050077459538
ccjhvfcj,rolora_lr5e-3_seed0,rolora,5e-3,0,crashed,14,14,0.8340888485947416,0.8331215970961887,0.4051671840068112
ccjhvfcj,rolora_lr5e-3_seed0,rolora,5e-3,0,crashed,15,15,0.8395285584768812,0.838929219600726,0.38591941458900086
ccjhvfcj,rolora_lr5e-3_seed0,rolora,5e-3,0,crashed,16,16,0.8458748866727108,0.8427404718693285,0.3918476393302786
