line,round,phase,log
2294,3,B,results/overnight_proxy_bba_orth_gauge_c50_r4_lr1e-2_seed0.log
2298,3,B,results/overnight_proxy_bba_orth_gauge_c50_r4_lr1e-2_seed0.log
2302,3,B,results/overnight_proxy_bba_orth_gauge_c50_r4_lr1e-2_seed0.log
2306,3,B,results/overnight_proxy_bba_orth_gauge_c50_r4_lr1e-2_seed0.log
2310,3,B,results/overnight_proxy_bba_orth_gauge_c50_r4_lr1e-2_seed0.log
2314,3,B,results/overnight_proxy_bba_orth_gauge_c50_r4_lr1e-2_seed0.log
2318,3,B,results/overnight_proxy_bba_orth_gauge_c50_r4_lr1e-2_seed0.log
2322,3,B,results/overnight_proxy_bba_orth_gauge_c50_r4_lr1e-2_seed0.log
2326,3,B,results/overnight_proxy_bba_orth_gauge_c50_r4_lr1e-2_seed0.log
2330,3,B,results/overnight_proxy_bba_orth_gauge_c50_r4_lr1e-2_seed0.log
2334,3,B,results/overnight_proxy_bba_orth_gauge_c50_r4_lr1e-2_seed0.log
2338,3,B,results/overnight_proxy_bba_orth_gauge_c50_r4_lr1e-2_seed0.log
2342,3,B,results/overnight_proxy_bba_orth_gauge_c50_r4_lr1e-2_seed0.log
2346,3,B,results/overnight_proxy_bba_orth_gauge_c50_r4_lr1e-2_seed0.log
2350,3,B,results/overnight_proxy_bba_orth_gauge_c50_r4_lr1e-2_seed0.log
2354,3,B,results/overnight_proxy_bba_orth_gauge_c50_r4_lr1e-2_seed0.log
2358,3,B,results/overnight_proxy_bba_orth_gauge_c50_r4_lr1e-2_seed0.log
2362,3,B,results/overnight_proxy_bba_orth_gauge_c50_r4_lr1e-2_seed0.log
2366,3,B,results/overnight_proxy_bba_orth_gauge_c50_r4_lr1e-2_seed0.log
2528,4,B,results/overnight_proxy_bba_orth_gauge_c50_r4_lr1e-2_seed0.log
2532,4,B,results/overnight_proxy_bba_orth_gauge_c50_r4_lr1e-2_seed0.log
2536,4,B,results/overnight_proxy_bba_orth_gauge_c50_r4_lr1e-2_seed0.log
2542,4,B,results/overnight_proxy_bba_orth_gauge_c50_r4_lr1e-2_seed0.log
2547,4,B,results/overnight_proxy_bba_orth_gauge_c50_r4_lr1e-2_seed0.log
2551,4,B,results/overnight_proxy_bba_orth_gauge_c50_r4_lr1e-2_seed0.log
2556,4,B,results/overnight_proxy_bba_orth_gauge_c50_r4_lr1e-2_seed0.log
2560,4,B,results/overnight_proxy_bba_orth_gauge_c50_r4_lr1e-2_seed0.log
2564,4,B,results/overnight_proxy_bba_orth_gauge_c50_r4_lr1e-2_seed0.log
2568,4,B,results/overnight_proxy_bba_orth_gauge_c50_r4_lr1e-2_seed0.log
2572,4,B,results/overnight_proxy_bba_orth_gauge_c50_r4_lr1e-2_seed0.log
2576,4,B,results/overnight_proxy_bba_orth_gauge_c50_r4_lr1e-2_seed0.log
2580,4,B,results/overnight_proxy_bba_orth_gauge_c50_r4_lr1e-2_seed0.log
2584,4,B,results/overnight_proxy_bba_orth_gauge_c50_r4_lr1e-2_seed0.log
2588,4,B,results/overnight_proxy_bba_orth_gauge_c50_r4_lr1e-2_seed0.log
2592,4,B,results/overnight_proxy_bba_orth_gauge_c50_r4_lr1e-2_seed0.log
2596,4,B,results/overnight_proxy_bba_orth_gauge_c50_r4_lr1e-2_seed0.log
2600,4,B,results/overnight_proxy_bba_orth_gauge_c50_r4_lr1e-2_seed0.log
2604,4,B,results/overnight_proxy_bba_orth_gauge_c50_r4_lr1e-2_seed0.log
2608,4,B,results/overnight_proxy_bba_orth_gauge_c50_r4_lr1e-2_seed0.log
2612,4,B,results/overnight_proxy_bba_orth_gauge_c50_r4_lr1e-2_seed0.log
2616,4,B,results/overnight_proxy_bba_orth_gauge_c50_r4_lr1e-2_seed0.log
2620,4,B,results/overnight_proxy_bba_orth_gauge_c50_r4_lr1e-2_seed0.log
2624,4,B,results/overnight_proxy_bba_orth_gauge_c50_r4_lr1e-2_seed0.log
2628,4,B,results/overnight_proxy_bba_orth_gauge_c50_r4_lr1e-2_seed0.log
2632,4,B,results/overnight_proxy_bba_orth_gauge_c50_r4_lr1e-2_seed0.log
2636,4,B,results/overnight_proxy_bba_orth_gauge_c50_r4_lr1e-2_seed0.log
2640,4,B,results/overnight_proxy_bba_orth_gauge_c50_r4_lr1e-2_seed0.log
2644,4,B,results/overnight_proxy_bba_orth_gauge_c50_r4_lr1e-2_seed0.log
2648,4,B,results/overnight_proxy_bba_orth_gauge_c50_r4_lr1e-2_seed0.log
