line,log,kind,total_param_count,total_trainable_params,lora_product_norm,lora_A_norm,lora_A_params,lora_A_trainable_params,lora_B_norm,lora_B_params,lora_B_trainable_params,classifier_norm,classifier_params,classifier_trainable_params,round,phase,mode,update_lora_A_norm,update_lora_A_params,update_lora_B_norm,update_lora_B_params,update_classifier_norm,update_classifier_params,client,sample_size
1124,results/overnight_proxy_bba_orth_gauge_c50_r4_lr1e-2_seed0.log,fit_end,1331716,1257988,0.03409948,9.79795878,73728,0,0.03409948,73728,73728,21.77295294,1184260,1184260,0,B,rolora,0.0,0,0.03409948,73728,0.02727032,1184260,,
1127,results/overnight_proxy_bba_orth_gauge_c50_r4_lr1e-2_seed0.log,fit_start,1331716,1257988,0.0,9.79795878,73728,0,0.0,73728,73728,21.77341507,1184260,1184260,0,B,rolora,,,,,,,,
1128,results/overnight_proxy_bba_orth_gauge_c50_r4_lr1e-2_seed0.log,fit_end,1331716,1257988,0.02450185,9.79795878,73728,0,0.02450185,73728,73728,21.77284736,1184260,1184260,0,B,rolora,0.0,0,0.02450185,73728,0.03451999,1184260,,
1131,results/overnight_proxy_bba_orth_gauge_c50_r4_lr1e-2_seed0.log,fit_start,1331716,1257988,0.0,9.79795878,73728,0,0.0,73728,73728,21.77341507,1184260,1184260,0,B,rolora,,,,,,,,
1132,results/overnight_proxy_bba_orth_gauge_c50_r4_lr1e-2_seed0.log,fit_end,1331716,1257988,0.02783103,9.79795878,73728,0,0.02783103,73728,73728,21.77289922,1184260,1184260,0,B,rolora,0.0,0,0.02783103,73728,0.02267868,1184260,,
1135,results/overnight_proxy_bba_orth_gauge_c50_r4_lr1e-2_seed0.log,fit_start,1331716,1257988,0.0,9.79795878,73728,0,0.0,73728,73728,21.77341507,1184260,1184260,0,B,rolora,,,,,,,,
1136,results/overnight_proxy_bba_orth_gauge_c50_r4_lr1e-2_seed0.log,fit_end,1331716,1257988,0.01753,9.79795878,73728,0,0.01753,73728,73728,21.77279791,1184260,1184260,0,B,rolora,0.0,0,0.01753,73728,0.03872155,1184260,,
1139,results/overnight_proxy_bba_orth_gauge_c50_r4_lr1e-2_seed0.log,fit_start,1331716,1257988,0.0,9.79795878,73728,0,0.0,73728,73728,21.77341507,1184260,1184260,0,B,rolora,,,,,,,,
1140,results/overnight_proxy_bba_orth_gauge_c50_r4_lr1e-2_seed0.log,fit_end,1331716,1257988,0.01969185,9.79795878,73728,0,0.01969186,73728,73728,21.77290634,1184260,1184260,0,B,rolora,0.0,0,0.01969186,73728,0.02597845,1184260,,
1143,results/overnight_proxy_bba_orth_gauge_c50_r4_lr1e-2_seed0.log,fit_start,1331716,1257988,0.0,9.79795878,73728,0,0.0,73728,73728,21.77341507,1184260,1184260,0,B,rolora,,,,,,,,
1144,results/overnight_proxy_bba_orth_gauge_c50_r4_lr1e-2_seed0.log,fit_end,1331716,1257988,0.01306639,9.79795878,73728,0,0.01306639,73728,73728,21.77290219,1184260,1184260,0,B,rolora,0.0,0,0.01306639,73728,0.03392909,1184260,,
1147,results/overnight_proxy_bba_orth_gauge_c50_r4_lr1e-2_seed0.log,fit_start,1331716,1257988,0.0,9.79795878,73728,0,0.0,73728,73728,21.77341507,1184260,1184260,0,B,rolora,,,,,,,,
1148,results/overnight_proxy_bba_orth_gauge_c50_r4_lr1e-2_seed0.log,fit_end,1331716,1257988,0.01649974,9.79795878,73728,0,0.01649974,73728,73728,21.77294793,1184260,1184260,0,B,rolora,0.0,0,0.01649974,73728,0.03485336,1184260,,
1151,results/overnight_proxy_bba_orth_gauge_c50_r4_lr1e-2_seed0.log,fit_start,1331716,1257988,0.0,9.79795878,73728,0,0.0,73728,73728,21.77341507,1184260,1184260,0,B,rolora,,,,,,,,
1152,results/overnight_proxy_bba_orth_gauge_c50_r4_lr1e-2_seed0.log,fit_end,1331716,1257988,0.01225577,9.79795878,73728,0,0.01225577,73728,73728,21.77291727,1184260,1184260,0,B,rolora,0.0,0,0.01225577,73728,0.02726921,1184260,,
1155,results/overnight_proxy_bba_orth_gauge_c50_r4_lr1e-2_seed0.log,fit_start,1331716,1257988,0.0,9.79795878,73728,0,0.0,73728,73728,21.77341507,1184260,1184260,0,B,rolora,,,,,,,,
1156,results/overnight_proxy_bba_orth_gauge_c50_r4_lr1e-2_seed0.log,fit_end,1331716,1257988,0.01787244,9.79795878,73728,0,0.01787244,73728,73728,21.77277868,1184260,1184260,0,B,rolora,0.0,0,0.01787244,73728,0.03531814,1184260,,
1159,results/overnight_proxy_bba_orth_gauge_c50_r4_lr1e-2_seed0.log,fit_start,1331716,1257988,0.0,9.79795878,73728,0,0.0,73728,73728,21.77341507,1184260,1184260,0,B,rolora,,,,,,,,
1160,results/overnight_proxy_bba_orth_gauge_c50_r4_lr1e-2_seed0.log,fit_end,1331716,1257988,0.0169824,9.79795878,73728,0,0.0169824,73728,73728,21.77287217,1184260,1184260,0,B,rolora,0.0,0,0.0169824,73728,0.03362471,1184260,,
1163,results/overnight_proxy_bba_orth_gauge_c50_r4_lr1e-2_seed0.log,fit_start,1331716,1257988,0.0,9.79795878,73728,0,0.0,73728,73728,21.77341507,1184260,1184260,0,B,rolora,,,,,,,,
1164,results/overnight_proxy_bba_orth_gauge_c50_r4_lr1e-2_seed0.log,fit_end,1331716,1257988,0.01295022,9.79795878,73728,0,0.01295022,73728,73728,21.77285821,1184260,1184260,0,B,rolora,0.0,0,0.01295022,73728,0.02465825,1184260,,
1167,results/overnight_proxy_bba_orth_gauge_c50_r4_lr1e-2_seed0.log,fit_start,1331716,1257988,0.0,9.79795878,73728,0,0.0,73728,73728,21.77341507,1184260,1184260,0,B,rolora,,,,,,,,
1168,results/overnight_proxy_bba_orth_gauge_c50_r4_lr1e-2_seed0.log,fit_end,1331716,1257988,0.01064354,9.79795878,73728,0,0.01064354,73728,73728,21.77289112,1184260,1184260,0,B,rolora,0.0,0,0.01064354,73728,0.0334275,1184260,,
1171,results/overnight_proxy_bba_orth_gauge_c50_r4_lr1e-2_seed0.log,fit_start,1331716,1257988,0.0,9.79795878,73728,0,0.0,73728,73728,21.77341507,1184260,1184260,0,B,rolora,,,,,,,,
1172,results/overnight_proxy_bba_orth_gauge_c50_r4_lr1e-2_seed0.log,fit_end,1331716,1257988,0.01145552,9.79795878,73728,0,0.01145552,73728,73728,21.77290273,1184260,1184260,0,B,rolora,0.0,0,0.01145552,73728,0.02872451,1184260,,
1175,results/overnight_proxy_bba_orth_gauge_c50_r4_lr1e-2_seed0.log,fit_start,1331716,1257988,0.0,9.79795878,73728,0,0.0,73728,73728,21.77341507,1184260,1184260,0,B,rolora,,,,,,,,
1176,results/overnight_proxy_bba_orth_gauge_c50_r4_lr1e-2_seed0.log,fit_end,1331716,1257988,0.0284591,9.79795878,73728,0,0.0284591,73728,73728,21.77286888,1184260,1184260,0,B,rolora,0.0,0,0.02845909,73728,0.03326933,1184260,,
1179,results/overnight_proxy_bba_orth_gauge_c50_r4_lr1e-2_seed0.log,fit_start,1331716,1257988,0.0,9.79795878,73728,0,0.0,73728,73728,21.77341507,1184260,1184260,0,B,rolora,,,,,,,,
1180,results/overnight_proxy_bba_orth_gauge_c50_r4_lr1e-2_seed0.log,fit_end,1331716,1257988,0.01881834,9.79795878,73728,0,0.01881834,73728,73728,21.7728474,1184260,1184260,0,B,rolora,0.0,0,0.01881834,73728,0.03167667,1184260,,
1183,results/overnight_proxy_bba_orth_gauge_c50_r4_lr1e-2_seed0.log,fit_start,1331716,1257988,0.0,9.79795878,73728,0,0.0,73728,73728,21.77341507,1184260,1184260,0,B,rolora,,,,,,,,
1184,results/overnight_proxy_bba_orth_gauge_c50_r4_lr1e-2_seed0.log,fit_end,1331716,1257988,0.0465441,9.79795878,73728,0,0.0465441,73728,73728,21.77285363,1184260,1184260,0,B,rolora,0.0,0,0.04654411,73728,0.05061538,1184260,,
1187,results/overnight_proxy_bba_orth_gauge_c50_r4_lr1e-2_seed0.log,fit_start,1331716,1257988,0.0,9.79795878,73728,0,0.0,73728,73728,21.77341507,1184260,1184260,0,B,rolora,,,,,,,,
1188,results/overnight_proxy_bba_orth_gauge_c50_r4_lr1e-2_seed0.log,fit_end,1331716,1257988,0.01353995,9.79795878,73728,0,0.01353995,73728,73728,21.77286723,1184260,1184260,0,B,rolora,0.0,0,0.01353995,73728,0.02693559,1184260,,
1191,results/overnight_proxy_bba_orth_gauge_c50_r4_lr1e-2_seed0.log,fit_start,1331716,1257988,0.0,9.79795878,73728,0,0.0,73728,73728,21.77341507,1184260,1184260,0,B,rolora,,,,,,,,
1192,results/overnight_proxy_bba_orth_gauge_c50_r4_lr1e-2_seed0.log,fit_end,1331716,1257988,0.01090592,9.79795878,73728,0,0.01090592,73728,73728,21.77287563,1184260,1184260,0,B,rolora,0.0,0,0.01090592,73728,0.02898654,1184260,,
1195,results/overnight_proxy_bba_orth_gauge_c50_r4_lr1e-2_seed0.log,fit_start,1331716,1257988,0.0,9.79795878,73728,0,0.0,73728,73728,21.77341507,1184260,1184260,0,B,rolora,,,,,,,,
1196,results/overnight_proxy_bba_orth_gauge_c50_r4_lr1e-2_seed0.log,fit_end,1331716,1257988,0.01263664,9.79795878,73728,0,0.01263664,73728,73728,21.772838,1184260,1184260,0,B,rolora,0.0,0,0.01263664,73728,0.03205275,1184260,,
1199,results/overnight_proxy_bba_orth_gauge_c50_r4_lr1e-2_seed0.log,fit_start,1331716,1257988,0.0,9.79795878,73728,0,0.0,73728,73728,21.77341507,1184260,1184260,0,B,rolora,,,,,,,,
1200,results/overnight_proxy_bba_orth_gauge_c50_r4_lr1e-2_seed0.log,fit_end,1331716,1257988,0.0152286,9.79795878,73728,0,0.0152286,73728,73728,21.77292161,1184260,1184260,0,B,rolora,0.0,0,0.0152286,73728,0.02262485,1184260,,
1203,results/overnight_proxy_bba_orth_gauge_c50_r4_lr1e-2_seed0.log,fit_start,1331716,1257988,0.0,9.79795878,73728,0,0.0,73728,73728,21.77341507,1184260,1184260,0,B,rolora,,,,,,,,
1204,results/overnight_proxy_bba_orth_gauge_c50_r4_lr1e-2_seed0.log,fit_end,1331716,1257988,0.01326786,9.79795878,73728,0,0.01326786,73728,73728,21.77286789,1184260,1184260,0,B,rolora,0.0,0,0.01326786,73728,0.02461485,1184260,,
1207,results/overnight_proxy_bba_orth_gauge_c50_r4_lr1e-2_seed0.log,fit_start,1331716,1257988,0.0,9.79795878,73728,0,0.0,73728,73728,21.77341507,1184260,1184260,0,B,rolora,,,,,,,,
1208,results/overnight_proxy_bba_orth_gauge_c50_r4_lr1e-2_seed0.log,fit_end,1331716,1257988,0.01190706,9.79795878,73728,0,0.01190706,73728,73728,21.7728831,1184260,1184260,0,B,rolora,0.0,0,0.01190706,73728,0.02242047,1184260,,
1211,results/overnight_proxy_bba_orth_gauge_c50_r4_lr1e-2_seed0.log,fit_start,1331716,1257988,0.0,9.79795878,73728,0,0.0,73728,73728,21.77341507,1184260,1184260,0,B,rolora,,,,,,,,
1212,results/overnight_proxy_bba_orth_gauge_c50_r4_lr1e-2_seed0.log,fit_end,1331716,1257988,0.0232883,9.79795878,73728,0,0.0232883,73728,73728,21.77285113,1184260,1184260,0,B,rolora,0.0,0,0.0232883,73728,0.02419094,1184260,,
1215,results/overnight_proxy_bba_orth_gauge_c50_r4_lr1e-2_seed0.log,fit_start,1331716,1257988,0.0,9.79795878,73728,0,0.0,73728,73728,21.77341507,1184260,1184260,0,B,rolora,,,,,,,,
1216,results/overnight_proxy_bba_orth_gauge_c50_r4_lr1e-2_seed0.log,fit_end,1331716,1257988,0.01210308,9.79795878,73728,0,0.01210308,73728,73728,21.77286702,1184260,1184260,0,B,rolora,0.0,0,0.01210308,73728,0.03654756,1184260,,
1219,results/overnight_proxy_bba_orth_gauge_c50_r4_lr1e-2_seed0.log,fit_start,1331716,1257988,0.0,9.79795878,73728,0,0.0,73728,73728,21.77341507,1184260,1184260,0,B,rolora,,,,,,,,
1220,results/overnight_proxy_bba_orth_gauge_c50_r4_lr1e-2_seed0.log,fit_end,1331716,1257988,0.01409053,9.79795878,73728,0,0.01409053,73728,73728,21.77289565,1184260,1184260,0,B,rolora,0.0,0,0.01409053,73728,0.04111766,1184260,,
1223,results/overnight_proxy_bba_orth_gauge_c50_r4_lr1e-2_seed0.log,fit_start,1331716,1257988,0.0,9.79795878,73728,0,0.0,73728,73728,21.77341507,1184260,1184260,0,B,rolora,,,,,,,,
1224,results/overnight_proxy_bba_orth_gauge_c50_r4_lr1e-2_seed0.log,fit_end,1331716,1257988,0.01559021,9.79795878,73728,0,0.01559021,73728,73728,21.77281111,1184260,1184260,0,B,rolora,0.0,0,0.01559021,73728,0.03979884,1184260,,
1227,results/overnight_proxy_bba_orth_gauge_c50_r4_lr1e-2_seed0.log,fit_start,1331716,1257988,0.0,9.79795878,73728,0,0.0,73728,73728,21.77341507,1184260,1184260,0,B,rolora,,,,,,,,
1228,results/overnight_proxy_bba_orth_gauge_c50_r4_lr1e-2_seed0.log,fit_end,1331716,1257988,0.01229611,9.79795878,73728,0,0.01229611,73728,73728,21.77286412,1184260,1184260,0,B,rolora,0.0,0,0.01229611,73728,0.02910215,1184260,,
1231,results/overnight_proxy_bba_orth_gauge_c50_r4_lr1e-2_seed0.log,fit_start,1331716,1257988,0.0,9.79795878,73728,0,0.0,73728,73728,21.77341507,1184260,1184260,0,B,rolora,,,,,,,,
1232,results/overnight_proxy_bba_orth_gauge_c50_r4_lr1e-2_seed0.log,fit_end,1331716,1257988,0.01483716,9.79795878,73728,0,0.01483716,73728,73728,21.7728884,1184260,1184260,0,B,rolora,0.0,0,0.01483716,73728,0.03035509,1184260,,
1235,results/overnight_proxy_bba_orth_gauge_c50_r4_lr1e-2_seed0.log,fit_start,1331716,1257988,0.0,9.79795878,73728,0,0.0,73728,73728,21.77341507,1184260,1184260,0,B,rolora,,,,,,,,
1236,results/overnight_proxy_bba_orth_gauge_c50_r4_lr1e-2_seed0.log,fit_end,1331716,1257988,0.01163427,9.79795878,73728,0,0.01163427,73728,73728,21.7728801,1184260,1184260,0,B,rolora,0.0,0,0.01163427,73728,0.02500557,1184260,,
1239,results/overnight_proxy_bba_orth_gauge_c50_r4_lr1e-2_seed0.log,fit_start,1331716,1257988,0.0,9.79795878,73728,0,0.0,73728,73728,21.77341507,1184260,1184260,0,B,rolora,,,,,,,,
1240,results/overnight_proxy_bba_orth_gauge_c50_r4_lr1e-2_seed0.log,fit_end,1331716,1257988,0.0110768,9.79795878,73728,0,0.0110768,73728,73728,21.77294063,1184260,1184260,0,B,rolora,0.0,0,0.0110768,73728,0.0360208,1184260,,
1243,results/overnight_proxy_bba_orth_gauge_c50_r4_lr1e-2_seed0.log,fit_start,1331716,1257988,0.0,9.79795878,73728,0,0.0,73728,73728,21.77341507,1184260,1184260,0,B,rolora,,,,,,,,
1244,results/overnight_proxy_bba_orth_gauge_c50_r4_lr1e-2_seed0.log,fit_end,1331716,1257988,0.01697003,9.79795878,73728,0,0.01697003,73728,73728,21.77287122,1184260,1184260,0,B,rolora,0.0,0,0.01697003,73728,0.04396789,1184260,,
1247,results/overnight_proxy_bba_orth_gauge_c50_r4_lr1e-2_seed0.log,fit_start,1331716,1257988,0.0,9.79795878,73728,0,0.0,73728,73728,21.77341507,1184260,1184260,0,B,rolora,,,,,,,,
1248,results/overnight_proxy_bba_orth_gauge_c50_r4_lr1e-2_seed0.log,fit_end,1331716,1257988,0.01461534,9.79795878,73728,0,0.01461534,73728,73728,21.77286169,1184260,1184260,0,B,rolora,0.0,0,0.01461534,73728,0.04297798,1184260,,
1251,results/overnight_proxy_bba_orth_gauge_c50_r4_lr1e-2_seed0.log,fit_start,1331716,1257988,0.0,9.79795878,73728,0,0.0,73728,73728,21.77341507,1184260,1184260,0,B,rolora,,,,,,,,
1252,results/overnight_proxy_bba_orth_gauge_c50_r4_lr1e-2_seed0.log,fit_end,1331716,1257988,0.01247102,9.79795878,73728,0,0.01247102,73728,73728,21.77286259,1184260,1184260,0,B,rolora,0.0,0,0.01247102,73728,0.03183129,1184260,,
1255,results/overnight_proxy_bba_orth_gauge_c50_r4_lr1e-2_seed0.log,fit_start,1331716,1257988,0.0,9.79795878,73728,0,0.0,73728,73728,21.77341507,1184260,1184260,0,B,rolora,,,,,,,,
1256,results/overnight_proxy_bba_orth_gauge_c50_r4_lr1e-2_seed0.log,fit_end,1331716,1257988,0.01672596,9.79795878,73728,0,0.01672596,73728,73728,21.77280048,1184260,1184260,0,B,rolora,0.0,0,0.01672596,73728,0.04216126,1184260,,
1259,results/overnight_proxy_bba_orth_gauge_c50_r4_lr1e-2_seed0.log,fit_start,1331716,1257988,0.0,9.79795878,73728,0,0.0,73728,73728,21.77341507,1184260,1184260,0,B,rolora,,,,,,,,
1260,results/overnight_proxy_bba_orth_gauge_c50_r4_lr1e-2_seed0.log,fit_end,1331716,1257988,0.01284617,9.79795878,73728,0,0.01284617,73728,73728,21.77285964,1184260,1184260,0,B,rolora,0.0,0,0.01284617,73728,0.03587979,1184260,,
1263,results/overnight_proxy_bba_orth_gauge_c50_r4_lr1e-2_seed0.log,fit_start,1331716,1257988,0.0,9.79795878,73728,0,0.0,73728,73728,21.77341507,1184260,1184260,0,B,rolora,,,,,,,,
1264,results/overnight_proxy_bba_orth_gauge_c50_r4_lr1e-2_seed0.log,fit_end,1331716,1257988,0.02195216,9.79795878,73728,0,0.02195215,73728,73728,21.7729143,1184260,1184260,0,B,rolora,0.0,0,0.02195216,73728,0.02889294,1184260,,
1267,results/overnight_proxy_bba_orth_gauge_c50_r4_lr1e-2_seed0.log,fit_start,1331716,1257988,0.0,9.79795878,73728,0,0.0,73728,73728,21.77341507,1184260,1184260,0,B,rolora,,,,,,,,
1268,results/overnight_proxy_bba_orth_gauge_c50_r4_lr1e-2_seed0.log,fit_end,1331716,1257988,0.0130489,9.79795878,73728,0,0.0130489,73728,73728,21.77282367,1184260,1184260,0,B,rolora,0.0,0,0.0130489,73728,0.03932333,1184260,,
1270,results/overnight_proxy_bba_orth_gauge_c50_r4_lr1e-2_seed0.log,global_pre_train,1331716,1257988,0.0,9.79795878,73728,0,0.0,73728,73728,21.77341507,1184260,1184260,0,B,,,,,,,,1,
1272,results/overnight_proxy_bba_orth_gauge_c50_r4_lr1e-2_seed0.log,fit_start,1331716,1257988,0.0,9.79795878,73728,0,0.0,73728,73728,21.77341507,1184260,1184260,0,B,rolora,,,,,,,,
1273,results/overnight_proxy_bba_orth_gauge_c50_r4_lr1e-2_seed0.log,fit_end,1331716,1257988,0.01777619,9.79795878,73728,0,0.01777619,73728,73728,21.77283554,1184260,1184260,0,B,rolora,0.0,0,0.01777619,73728,0.04303449,1184260,,
1274,results/overnight_proxy_bba_orth_gauge_c50_r4_lr1e-2_seed0.log,client_post_train,,,,,,,,,,,,,0,,,0.0,0,0.01777619,73728,0.04303449,1184260,1,640
1277,results/overnight_proxy_bba_orth_gauge_c50_r4_lr1e-2_seed0.log,fit_start,1331716,1257988,0.0,9.79795878,73728,0,0.0,73728,73728,21.77341507,1184260,1184260,0,B,rolora,,,,,,,,
1278,results/overnight_proxy_bba_orth_gauge_c50_r4_lr1e-2_seed0.log,fit_end,1331716,1257988,0.03403467,9.79795878,73728,0,0.03403467,73728,73728,21.77281988,1184260,1184260,0,B,rolora,0.0,0,0.03403467,73728,0.03106579,1184260,,
1281,results/overnight_proxy_bba_orth_gauge_c50_r4_lr1e-2_seed0.log,fit_start,1331716,1257988,0.0,9.79795878,73728,0,0.0,73728,73728,21.77341507,1184260,1184260,0,B,rolora,,,,,,,,
1282,results/overnight_proxy_bba_orth_gauge_c50_r4_lr1e-2_seed0.log,fit_end,1331716,1257988,0.03512273,9.79795878,73728,0,0.03512273,73728,73728,21.77285605,1184260,1184260,0,B,rolora,0.0,0,0.03512273,73728,0.04186401,1184260,,
1443,results/overnight_proxy_bba_orth_gauge_c50_r4_lr1e-2_seed0.log,fit_start,1331716,1257988,0.0063816,9.79795895,73728,0,0.0063816,73728,73728,21.77285423,1184260,1184260,1,B,rolora,,,,,,,,
1444,results/overnight_proxy_bba_orth_gauge_c50_r4_lr1e-2_seed0.log,fit_end,1331716,1257988,0.01940065,9.79795895,73728,0,0.01940065,73728,73728,21.77232221,1184260,1184260,1,B,rolora,0.0,0,0.01516956,73728,0.04209792,1184260,,
1447,results/overnight_proxy_bba_orth_gauge_c50_r4_lr1e-2_seed0.log,fit_start,1331716,1257988,0.0063816,9.79795895,73728,0,0.0063816,73728,73728,21.77285423,1184260,1184260,1,B,rolora,,,,,,,,
1448,results/overnight_proxy_bba_orth_gauge_c50_r4_lr1e-2_seed0.log,fit_end,1331716,1257988,0.03966515,9.79795895,73728,0,0.03966515,73728,73728,21.7723405,1184260,1184260,1,B,rolora,0.0,0,0.03850404,73728,0.034232,1184260,,
1451,results/overnight_proxy_bba_orth_gauge_c50_r4_lr1e-2_seed0.log,fit_start,1331716,1257988,0.0063816,9.79795895,73728,0,0.0063816,73728,73728,21.77285423,1184260,1184260,1,B,rolora,,,,,,,,
1453,results/overnight_proxy_bba_orth_gauge_c50_r4_lr1e-2_seed0.log,fit_end,1331716,1257988,0.01414175,9.79795895,73728,0,0.01414175,73728,73728,21.77239737,1184260,1184260,1,B,rolora,0.0,0,0.01070156,73728,0.03659215,1184260,,
1456,results/overnight_proxy_bba_orth_gauge_c50_r4_lr1e-2_seed0.log,fit_start,1331716,1257988,0.0063816,9.79795895,73728,0,0.0063816,73728,73728,21.77285423,1184260,1184260,1,B,rolora,,,,,,,,
1457,results/overnight_proxy_bba_orth_gauge_c50_r4_lr1e-2_seed0.log,fit_end,1331716,1257988,0.01605037,9.79795895,73728,0,0.01605037,73728,73728,21.77233024,1184260,1184260,1,B,rolora,0.0,0,0.01146216,73728,0.03191621,1184260,,
1460,results/overnight_proxy_bba_orth_gauge_c50_r4_lr1e-2_seed0.log,fit_start,1331716,1257988,0.0063816,9.79795895,73728,0,0.0063816,73728,73728,21.77285423,1184260,1184260,1,B,rolora,,,,,,,,
1461,results/overnight_proxy_bba_orth_gauge_c50_r4_lr1e-2_seed0.log,fit_end,1331716,1257988,0.01412687,9.79795895,73728,0,0.01412687,73728,73728,21.7723578,1184260,1184260,1,B,rolora,0.0,0,0.01201635,73728,0.02429168,1184260,,
