line,log,kind,total_param_count,total_trainable_params,lora_product_norm,lora_A_norm,lora_A_params,lora_A_trainable_params,lora_B_norm,lora_B_params,lora_B_trainable_params,classifier_norm,classifier_params,classifier_trainable_params,round,phase,mode,update_lora_A_norm,update_lora_A_params,update_lora_B_norm,update_lora_B_params,update_classifier_norm,update_classifier_params,client,sample_size
1151,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed1.log,fit_end,1331716,1257988,0.01348153,9.79795887,73728,0,0.01348153,73728,73728,21.73942271,1184260,1184260,0,B,rolora,0.0,0,0.01348153,73728,0.03432314,1184260,,
1154,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed1.log,fit_start,1331716,1257988,0.0,9.79795887,73728,0,0.0,73728,73728,21.74001254,1184260,1184260,0,B,rolora,,,,,,,,
1155,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed1.log,fit_end,1331716,1257988,0.01224427,9.79795887,73728,0,0.01224427,73728,73728,21.73950597,1184260,1184260,0,B,rolora,0.0,0,0.01224427,73728,0.02392688,1184260,,
1158,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed1.log,fit_start,1331716,1257988,0.0,9.79795887,73728,0,0.0,73728,73728,21.74001254,1184260,1184260,0,B,rolora,,,,,,,,
1159,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed1.log,fit_end,1331716,1257988,0.03879088,9.79795887,73728,0,0.03879088,73728,73728,21.73954917,1184260,1184260,0,B,rolora,0.0,0,0.03879088,73728,0.03144342,1184260,,
1162,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed1.log,fit_start,1331716,1257988,0.0,9.79795887,73728,0,0.0,73728,73728,21.74001254,1184260,1184260,0,B,rolora,,,,,,,,
1163,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed1.log,fit_end,1331716,1257988,0.01525469,9.79795887,73728,0,0.01525469,73728,73728,21.73958058,1184260,1184260,0,B,rolora,0.0,0,0.01525469,73728,0.02792353,1184260,,
1166,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed1.log,fit_start,1331716,1257988,0.0,9.79795887,73728,0,0.0,73728,73728,21.74001254,1184260,1184260,0,B,rolora,,,,,,,,
1167,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed1.log,fit_end,1331716,1257988,0.0123891,9.79795887,73728,0,0.0123891,73728,73728,21.739482,1184260,1184260,0,B,rolora,0.0,0,0.0123891,73728,0.03862366,1184260,,
1170,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed1.log,fit_start,1331716,1257988,0.0,9.79795887,73728,0,0.0,73728,73728,21.74001254,1184260,1184260,0,B,rolora,,,,,,,,
